latitude,longitude,volume
51.11056401413161,-114.03650029277992,15000.0
51.027677409434595,-114.0946892476151,17000.0
51.02796050322095,-114.09468382854604,17000.0
51.02814062030964,-114.09468379492536,17000.0
51.02860438146645,-114.09468371051823,17000.0
51.02906027384981,-114.0946836257652,17000.0
51.02952268916739,-114.09468354005072,17000.0
51.02997983465123,-114.09468345500845,17000.0
51.03044072073692,-114.094683370464,17000.0
51.13157038042628,-114.10618098758506,16000.0
51.131685009222664,-114.10621301562199,16000.0
51.13188822280012,-114.10627828969248,16000.0
51.1347850427257,-114.10710831005287,16000.0
50.95789819357573,-113.9739351211569,10000.0
50.9578982522687,-113.97388798085514,10000.0
50.957898240711316,-113.97383633409802,10000.0
50.957898406945105,-113.97377184814347,10000.0
50.957898741597155,-113.97368493495159,10000.0
50.95789872679321,-113.97361930752888,10000.0
50.95789870692617,-113.9735632468025,10000.0
50.957898874562666,-113.97350560883866,10000.0
50.95789887190529,-113.97345826644735,10000.0
50.9578994588383,-113.97331969780265,10000.0
50.95790020082094,-113.97316020788331,10000.0
50.957900550859996,-113.97299394563292,10000.0
50.9578997287328,-113.97287172843194,10000.0
50.95789968927911,-113.97270238616444,10000.0
50.957900428843345,-113.97255914438463,10000.0
50.95790072718363,-113.97222014931826,10000.0
50.957900669823125,-113.97199500395408,10000.0
50.95790179557048,-113.97176438631094,10000.0
50.95790249513282,-113.97147640718387,10000.0
50.957902043208406,-113.97120271118946,10000.0
50.95790278009206,-113.97104156581197,10000.0
50.95790310340643,-113.97083432946206,10000.0
50.95790229511993,-113.97071178774738,10000.0
50.957903394239054,-113.97042146257836,10000.0
50.957903339447874,-113.9702129325892,10000.0
50.95790369401116,-113.97005613451111,10000.0
50.95790438899329,-113.96975284237433,10000.0
50.957904728659344,-113.96955847783465,10000.0
50.95790504204051,-113.96933027331522,10000.0
50.95790496167762,-113.96903251159637,10000.0
50.95790570910695,-113.96889857025432,10000.0
50.95790490677528,-113.96880928211374,10000.0
50.95790545310291,-113.96874442579158,10000.0
50.95790472533588,-113.96857174751202,10000.0
50.95790632607815,-113.96836729444524,10000.0
50.9579062322829,-113.96808528553518,10000.0
50.95790670547373,-113.96781127433867,10000.0
50.95790664264906,-113.96758410487314,10000.0
50.95790763290984,-113.96724744504533,10000.0
50.957907018491326,-113.96702551978487,10000.0
50.95790806654843,-113.96684076980004,10000.0
50.957908561054126,-113.96663893936002,10000.0
50.95790848065782,-113.96643050189029,10000.0
50.95790897596983,-113.96623391241539,10000.0
50.95790890547493,-113.96594773432616,10000.0
50.95790992717322,-113.96569121774091,10000.0
50.95791043156011,-113.96552957707476,10000.0
50.957909883956155,-113.96538932667339,10000.0
50.95791019209016,-113.96525535854066,10000.0
50.95791033855925,-113.96504723119725,10000.0
50.957910299266594,-113.96491617133611,10000.0
50.957911337936,-113.96469948581225,10000.0
50.957910720294706,-113.96450950032366,10000.0
50.957911761948594,-113.96430504751761,10000.0
50.957911115678385,-113.96404159734409,10000.0
50.95791160967371,-113.9638537446845,10000.0
50.9579098876121,-113.96368981547059,10000.0
50.95790931116257,-113.96361117998691,10000.0
50.95790931116257,-113.96361117998691,10000.0
50.957908446611796,-113.96352271470546,10000.0
50.95790568084901,-113.96334887660035,10000.0
50.957901107954335,-113.96315536993295,10000.0
50.95789471055749,-113.9629302580864,10000.0
50.95788924775611,-113.96275612046192,10000.0
50.957878309706494,-113.96249739445452,10000.0
50.95785968896727,-113.96244974539994,10000.0
50.95784702148611,-113.96240826344913,10000.0
50.95783163759794,-113.96235390620394,10000.0
50.957819868484904,-113.96229668503386,10000.0
50.95781081158582,-113.96223946027115,10000.0
50.95780349214547,-113.96216756882613,10000.0
50.95778064714058,-113.96160842046409,10000.0
50.95777659089009,-113.96128424740087,10000.0
50.95777145571566,-113.96110516951737,10000.0
50.957767835712815,-113.96096030749847,10000.0
50.9577624785631,-113.96077757600544,10000.0
50.95775792741025,-113.96059985281374,10000.0
50.95775332863109,-113.96043360086861,10000.0
50.957751024732055,-113.96025943147849,10000.0
50.95774798507196,-113.95976782774433,10000.0
50.95774832090229,-113.95940554116682,10000.0
50.95774865560941,-113.95904325600809,10000.0
50.95774898919236,-113.95868096942147,10000.0
50.95774932165213,-113.9583186842537,10000.0
50.95790931116257,-113.96361117998691,10000.0
50.95790886410809,-113.96355844892612,10000.0
50.962438804015896,-113.93519688097867,1000.0
50.962439049312145,-113.9348266358293,1000.0
50.96243929343559,-113.93445639210066,1000.0
50.96243953728369,-113.93408614694442,1000.0
50.962439779059984,-113.93371590321024,1000.0
50.96244001966194,-113.93334565804979,1000.0
50.96244025909111,-113.93297541431016,1000.0
50.96244049734589,-113.93260516914431,1000.0
50.96244073442712,-113.93223492397583,1000.0
50.96244097123459,-113.93186468022687,1000.0
50.96244120596868,-113.93149443505311,1000.0
50.96244147878898,-113.93105359351144,1000.0
50.96244174904654,-113.9306127519675,1000.0
50.9624420185393,-113.9301719104188,1000.0
50.96244228636828,-113.92973106886662,1000.0
50.962442552532565,-113.92929022588756,1000.0
50.962442816135,-113.92884938433,1000.0
50.96244307897259,-113.9284085427678,1000.0
50.962443340146415,-113.9279677012023,1000.0
51.04526157107956,-114.11418513250126,6000.0
51.044967080856416,-114.11405249841872,6000.0
51.04489526228252,-114.11402718047862,6000.0
51.044832959340916,-114.11401291944843,6000.0
51.04478938294575,-114.1140142970143,6000.0
51.04473783586698,-114.11402159599179,6000.0
51.04469673983403,-114.11403854082653,6000.0
51.044655005909846,-114.11407259536969,6000.0
51.044618415079064,-114.11411854299098,6000.0
51.04458556171277,-114.11417415414434,6000.0
51.0445601964822,-114.11424017817188,6000.0
51.04454754182721,-114.11429698542466,6000.0
51.044539512121005,-114.11436231046547,6000.0
51.04453804816282,-114.1144224522543,6000.0
51.044543143796346,-114.11448186865758,6000.0
51.044553861739885,-114.11454204048903,6000.0
51.04457067309573,-114.11459925832968,6000.0
51.04459030878909,-114.11464385971018,6000.0
51.04461556500662,-114.11468921655796,6000.0
51.044643640476906,-114.11472715634802,6000.0
51.04467594030103,-114.11475768111946,6000.0
51.04470543924262,-114.11477780301598,6000.0
51.04474431343638,-114.11479349166119,6000.0
51.04478835237114,-114.1147980555315,6000.0
51.044825372626036,-114.11479295044666,6000.0
51.044874793384814,-114.11476855848792,6000.0
51.044931525658576,-114.11472934343608,6000.0
51.045008880740376,-114.1146567692032,6000.0
51.045051319895734,-114.11460318944756,6000.0
51.04509368253856,-114.1145423478347,6000.0
51.04514576281024,-114.11445054571055,6000.0
51.04518841522628,-114.11436910201007,6000.0
51.045214870993036,-114.11430858165349,6000.0
51.04525319282526,-114.11421347091603,6000.0
51.04526157107956,-114.11418513250126,6000.0
51.04526157107956,-114.11418513250126,6000.0
51.045278763209105,-114.11412698357086,6000.0
51.04530617927849,-114.11401453458139,6000.0
51.04533176638777,-114.11391073586367,6000.0
51.04534730694377,-114.11384153483695,6000.0
51.04535832213961,-114.11374635514255,6000.0
51.0453620611983,-114.1136453890943,6000.0
51.04536489652019,-114.1135372062682,6000.0
51.045359975574044,-114.1134223575159,6000.0
51.04535364843241,-114.1133483939906,6000.0
51.04534062187987,-114.113253313838,6000.0
51.045315729935304,-114.1131171251359,6000.0
51.04527370174576,-114.11297148276805,6000.0
51.04524004926906,-114.11288526289886,6000.0
51.04520079122267,-114.11278269524756,6000.0
51.045163391325026,-114.11269498343836,6000.0
51.044903701012075,-114.11220183775514,6000.0
51.04475592604989,-114.11190446016523,6000.0
51.0447035622726,-114.111785527322,6000.0
51.044664303777125,-114.11168147582967,6000.0
51.044626926632844,-114.11157000353833,6000.0
51.04459545542529,-114.11144555705323,6000.0
51.04456840649757,-114.11138961206011,6000.0
51.04454784929283,-114.11132867437868,6000.0
51.04451796692154,-114.11121870654847,6000.0
51.04449190231311,-114.11103597778784,6000.0
51.04447613516737,-114.11086366975283,6000.0
51.04446150554198,-114.11065942804576,6000.0
51.04615934514957,-114.11454642634327,6000.0
51.04609886772202,-114.1145398896611,6000.0
51.04607357126879,-114.11453462912478,6000.0
51.04604171938709,-114.11452489728156,6000.0
51.04547578579271,-114.11428161192211,6000.0
51.04526157107956,-114.11418513250126,6000.0
51.04446150554198,-114.11065942804576,12000.0
51.04445519222737,-114.11051387128425,12000.0
51.04445321923873,-114.1103861234644,12000.0
51.044457586680466,-114.11019534767595,12000.0
51.04446927196023,-114.11001454304848,12000.0
51.04451037954429,-114.10946953320169,12000.0
51.04453397565408,-114.10912457568057,12000.0
51.04454036977935,-114.10900348278413,12000.0
51.04454569636813,-114.10888467332204,12000.0
51.04454569636813,-114.10888467332204,27000.0
51.04454893142394,-114.10877015707264,27000.0
51.04454997495831,-114.10862244704148,27000.0
51.04454677032108,-114.10843731446327,27000.0
51.04454362604559,-114.1081614192006,27000.0
51.04453940728787,-114.10780222975171,27000.0
51.04453238737265,-114.10751804306518,27000.0
51.044521789391155,-114.10717642232524,27000.0
51.04451608498185,-114.1069482158683,27000.0
51.044512829860146,-114.10661851980468,27000.0
51.044515063721555,-114.10651509020003,27000.0
51.044520470016494,-114.1064540588151,27000.0
51.0445355249644,-114.10636833452092,27000.0
51.0445355249644,-114.10636833452092,13000.0
51.0445294074653,-114.10601904778605,13000.0
51.04452109323772,-114.1057477229448,13000.0
51.04451381997681,-114.10550861803321,13000.0
51.044502318132324,-114.10521185244193,13000.0
51.04448990485638,-114.10481090015887,13000.0
51.044479593754374,-114.10437678847187,13000.0
51.044474596000555,-114.10409091020173,13000.0
51.04420707948813,-114.0946362678571,9000.0
51.044183172003436,-114.09369362540436,9000.0
51.04411449749427,-114.09124509320793,9000.0
51.04404539355723,-114.0887831042038,9000.0
51.043324326085965,-114.06316110832913,11000.0
51.043255361371656,-114.06072868356608,11000.0
51.043255361371656,-114.06072868356608,7000.0
51.04318561103366,-114.05827030017535,7000.0
51.04318913201032,-114.0582745141901,1000.0
51.04313648139099,-114.05651056883231,1000.0
51.043054492154546,-114.05384107572317,1000.0
51.04404539355723,-114.0887831042038,12000.0
51.04401794696024,-114.08866235304696,12000.0
51.0440050938236,-114.08855986606052,12000.0
51.043994125639,-114.08840761676355,12000.0
51.04399422963291,-114.08827002545532,12000.0
51.0439999021132,-114.08809731562951,12000.0
51.04402403010579,-114.08794513291097,12000.0
51.04397586460183,-114.08630783963515,12000.0
51.04395023613573,-114.08536355739469,12000.0
51.04392307564285,-114.08440522123655,12000.0
51.04392307564285,-114.08440522123655,12000.0
51.043914461886324,-114.08409939318194,12000.0
51.04390676188773,-114.08384955170223,12000.0
51.04383757977701,-114.08138972087646,12000.0
51.04383757977701,-114.08138972087646,12000.0
51.04376998916628,-114.07893928911817,12000.0
51.04370062609864,-114.07646343689127,12000.0
51.04370062609864,-114.07646343689127,12000.0
51.04363072138664,-114.07401197061978,12000.0
51.04363072138664,-114.07401197061978,11000.0
51.043607228892625,-114.07336114659117,11000.0
51.04358159284459,-114.07248514440555,11000.0
51.04356737417303,-114.07195493530111,11000.0
51.043557446329565,-114.07151189901184,11000.0
51.043557446329565,-114.07151189901184,12000.0
51.043530445080755,-114.07063620046058,12000.0
51.04350480601305,-114.06973254062216,12000.0
51.04348485349187,-114.06903865843077,12000.0
51.043464946946095,-114.06812654675015,12000.0
51.043464946946095,-114.06812654675015,11000.0
51.04339516445603,-114.06566153142778,11000.0
51.04339516445603,-114.06566153142778,11000.0
51.043324326085965,-114.06316110832913,11000.0
51.047585582585704,-114.06783291706992,7000.0
51.04852898489089,-114.06776568297171,7000.0
51.049470320929984,-114.06768333104408,7000.0
51.06694652835779,-114.08487376108017,12000.0
51.06638547132946,-114.08485627202012,12000.0
51.066281007420464,-114.08485500526996,12000.0
51.06610912367261,-114.08484846622974,12000.0
51.06589307430018,-114.08482597574537,12000.0
51.06569862127192,-114.08480789921657,12000.0
51.0655634022063,-114.08478993248126,12000.0
51.06513176243262,-114.08470943477414,12000.0
51.064836748082804,-114.0846575087269,12000.0
51.06444531741097,-114.0845806063819,12000.0
51.063908160711804,-114.08446781366905,12000.0
51.063805512239924,-114.08444972955365,12000.0
51.06364779119247,-114.084417725437,12000.0
51.06357046260126,-114.08440657682802,12000.0
51.06347994443682,-114.08439400902134,12000.0
51.06339389428759,-114.08438499172442,12000.0
51.06330894876245,-114.08439369811278,12000.0
51.06322734397844,-114.08441835600084,12000.0
51.06315356035943,-114.0844465717774,12000.0
51.063083659269,-114.08449236486545,12000.0
51.06299643148278,-114.08456662735432,12000.0
51.06291702776484,-114.08463913054095,12000.0
51.06279623248198,-114.08476648843522,12000.0
51.06256976155249,-114.08500847032259,12000.0
51.062497059999295,-114.08508629991694,12000.0
51.06240871092805,-114.0851641019849,12000.0
51.06234161018369,-114.0852242229301,12000.0
51.062270043103496,-114.08527724813803,12000.0
51.06216493250538,-114.08535147354327,12000.0
51.061891783871566,-114.08552973016478,12000.0
51.06166927147909,-114.08567461339547,12000.0
51.06144011899193,-114.08582086674116,12000.0
51.06136547040213,-114.08586349598895,12000.0
51.06129056638913,-114.08589524987134,12000.0
51.06121007697442,-114.08592345114086,12000.0
51.06110807182979,-114.08594642262621,12000.0
51.061035043659885,-114.0859638940637,12000.0
51.06094115121498,-114.08598143807193,12000.0
51.06087185341048,-114.08598839685833,12000.0
51.060764029682616,-114.08598995036176,12000.0
51.05973699682207,-114.08598100658178,12000.0
51.05882160902314,-114.0859669092121,12000.0
51.05836258192185,-114.08595921207927,12000.0
51.05756390943757,-114.08595087344611,12000.0
51.05711173424892,-114.08594432910792,12000.0
51.05711173424892,-114.08594432910792,13000.0
51.05680798935214,-114.08593993398858,13000.0
51.05662080297028,-114.08593722389872,13000.0
51.05560421028543,-114.08592304524541,13000.0
51.05540242463777,-114.08592023125759,13000.0
51.05405123417422,-114.08590138775908,13000.0
51.052502613990775,-114.08590674401066,13000.0
51.05295321959671,-114.08590518575461,13000.0
51.05405123417422,-114.08590138775908,13000.0
51.15416875307859,-114.19657846342547,11000.0
51.15416827680071,-114.19667730112045,11000.0
51.15416797055343,-114.19674127418564,11000.0
51.154168153854336,-114.19686796007932,11000.0
51.15416822308893,-114.19694485397586,11000.0
51.15416745390833,-114.19704821743983,11000.0
51.154167500720455,-114.19713834637949,11000.0
51.1541673349777,-114.19723666936457,11000.0
51.15416733236468,-114.19735547684948,11000.0
51.154166521163695,-114.19748404964236,11000.0
51.154166369743535,-114.1976907796104,11000.0
51.154166109209775,-114.19784488160083,11000.0
51.15416575991512,-114.19805129624403,11000.0
51.1541650501349,-114.19823628067951,11000.0
51.154164703893656,-114.19844048828152,11000.0
51.15416420928922,-114.19861538896758,11000.0
51.15416374013014,-114.19877516204916,11000.0
51.15416340634775,-114.19897149208012,11000.0
51.154162899320944,-114.1991526950821,11000.0
51.15416247023307,-114.19928851814473,11000.0
51.15416241933553,-114.19943442606942,11000.0
51.154162779206445,-114.19957182919856,11000.0
51.15416289918162,-114.19973381042902,11000.0
51.15416282331528,-114.19989453148229,11000.0
51.15416299242456,-114.20002751969699,11000.0
51.15416315922288,-114.20016177009398,11000.0
51.15416330212499,-114.20030988590828,11000.0
51.15416322672884,-114.20046934620356,11000.0
51.15416331464976,-114.20064929101055,11000.0
51.15416319821697,-114.20083238540634,11000.0
51.15416350320003,-114.20100130163722,11000.0
51.154163678046025,-114.20106224207099,11000.0
51.154163578033845,-114.20120092399321,11000.0
51.15416305515228,-114.20128016959637,11000.0
51.15416288936099,-114.20137649850038,11000.0
51.154162881373765,-114.20149598493818,11000.0
51.15416236775087,-114.20156974154706,11000.0
51.154162018279294,-114.20177244820026,11000.0
51.15416189838102,-114.20184194680644,11000.0
51.15416120294479,-114.20202088044181,11000.0
51.154161106328054,-114.20219126866817,11000.0
51.154160901300244,-114.20241897676227,11000.0
51.15416035526356,-114.2026253276031,11000.0
51.15415983261351,-114.20281279570659,11000.0
51.15415944025092,-114.20303897347597,11000.0
51.15415904216038,-114.2032681959134,11000.0
51.1541585067152,-114.20335903414947,11000.0
51.15415859108496,-114.20341908508112,11000.0
51.15415829432852,-114.20346049450556,11000.0
51.15415730304099,-114.20363237969026,11000.0
51.15415573151239,-114.20369855560594,11000.0
51.15415312298926,-114.20380782440776,11000.0
51.1541500423364,-114.20390940075798,11000.0
51.15414109398941,-114.20404557212116,11000.0
51.15413268732577,-114.20414942631689,11000.0
51.15412328149828,-114.20426942866624,11000.0
51.15410997417037,-114.20440480872892,11000.0
51.154093286606376,-114.20454018806399,11000.0
51.15407808796189,-114.20465170236675,11000.0
51.15406533836354,-114.20474553106669,11000.0
51.15404624349209,-114.20486933538768,11000.0
51.154018863263055,-114.20503236935484,11000.0
51.153990521856144,-114.20518462096604,11000.0
51.15398317465688,-114.2052322884447,11000.0
51.15397622426987,-114.20527051199996,11000.0
51.15392020616614,-114.2055441503591,11000.0
51.15384463692709,-114.20586681041476,11000.0
51.15374086687461,-114.2062315802994,11000.0
51.153630898835374,-114.20656650462934,11000.0
51.15350216633737,-114.20690879928135,11000.0
51.15340959021924,-114.20712702524187,11000.0
51.15331391095809,-114.20733281485995,11000.0
51.153208842955145,-114.20754601443359,11000.0
51.1531179259921,-114.20770958482493,11000.0
51.15298159824569,-114.20792761217947,11000.0
51.15287504634586,-114.20809608070705,11000.0
51.15278417636346,-114.20823232049597,11000.0
51.152661954198244,-114.2084255612277,11000.0
51.15256793782691,-114.2085742083533,11000.0
51.152408121339164,-114.20881945291192,11000.0
51.152310978813546,-114.20896808430464,11000.0
51.15224047469046,-114.20907459884727,11000.0
51.15220225203099,-114.20913285896023,11000.0
51.15418806561337,-114.18770287238696,11000.0
51.154192258239625,-114.18808798651526,11000.0
51.15419644959794,-114.18847310070996,11000.0
51.154195806427346,-114.18887186636509,11000.0
51.154195161897405,-114.18927063200553,11000.0
51.15419451600812,-114.18966939763122,11000.0
51.15419386875948,-114.19006816324212,11000.0
51.154191814128836,-114.1904625446882,11000.0
51.15418975817085,-114.19085692466629,11000.0
51.154188889626866,-114.19155657407582,11000.0
51.15418878984492,-114.19197004363812,11000.0
51.15418868860384,-114.19238351176534,11000.0
51.15418858589895,-114.19279698131612,11000.0
51.15418848173498,-114.19321044943167,11000.0
51.15418746636511,-114.19382421769001,11000.0
51.15418644777488,-114.19443798591253,11000.0
51.154182708878835,-114.19503961531312,11000.0
51.15417896598722,-114.19564124603362,11000.0
51.154177638339505,-114.19611360877123,11000.0
51.154176309680906,-114.19658597290972,11000.0
51.15220225203099,-114.20913285896023,21000.0
51.152017608485714,-114.20942645148759,21000.0
51.15183296509941,-114.20972004167574,21000.0
51.15164832007416,-114.21001362951657,21000.0
51.1514636743089,-114.21030721501415,21000.0
51.151279027803724,-114.2106007981685,21000.0
51.151094381457526,-114.21089437898382,21000.0
51.15090973347243,-114.21118795745181,21000.0
51.150725084747464,-114.21148153357669,21000.0
51.15057324929371,-114.21174617508257,21000.0
51.15047304411377,-114.21195619121488,21000.0
51.150462601369874,-114.21198124082461,21000.0
51.15044322668163,-114.21202656442752,21000.0
51.15042963789791,-114.2120593665117,21000.0
51.1504169313586,-114.21208898666745,21000.0
51.15040180242643,-114.21212488184707,21000.0
51.15037828184415,-114.21225435601579,21000.0
51.15034508114849,-114.21237144489604,21000.0
51.150300165628785,-114.21248132036774,21000.0
51.15012944329621,-114.21290515885472,21000.0
51.150108324043,-114.21295998863305,21000.0
51.15008192655903,-114.21302640291158,21000.0
51.15005834789428,-114.213085073239,21000.0
51.15002660385126,-114.21316501686806,21000.0
51.14999168717357,-114.21325342869962,21000.0
51.14997047562763,-114.2133055391913,21000.0
51.1499536057839,-114.21334743297089,21000.0
51.14994215857603,-114.21337841182812,21000.0
51.14993273297671,-114.21340059833638,21000.0
51.14991396263029,-114.21344745725845,21000.0
51.149896798124566,-114.21349069312105,21000.0
51.14987909641153,-114.21353568737366,21000.0
51.15418806561337,-114.18770287238696,10000.0
51.154185596402925,-114.18645994251061,10000.0
51.154181876577105,-114.18509234529623,10000.0
51.1541806947476,-114.1843960183385,10000.0
51.154175705513225,-114.18010493444072,10000.0
51.15418327006243,-114.17512290470114,10000.0
51.15418880423063,-114.17138638028156,10000.0
51.15418915491402,-114.17114685968345,10000.0
51.154167365317186,-114.16535034608214,10000.0
51.154439921488326,-114.16434532257013,10000.0
51.15483183453313,-114.16415509347648,10000.0
51.15531399179701,-114.1640609940938,10000.0
51.15660996586851,-114.16368233423779,10000.0
51.15706192902214,-114.16363602578618,10000.0
51.15727281423039,-114.1636367717587,10000.0
51.158537721958446,-114.1639286999151,10000.0
51.159019610195045,-114.16402622699763,10000.0
51.159260756218536,-114.16393126228033,10000.0
51.15971312162578,-114.16359749422935,10000.0
51.159924876103375,-114.16297540821468,10000.0
51.16004611542506,-114.16244882025804,10000.0
51.042390166463555,-114.063227768027,18000.0
51.042461221896104,-114.06572812698772,18000.0
51.042320990943175,-114.060795407494,17000.0
51.042390166463555,-114.063227768027,17000.0
51.042251274675465,-114.05833821143533,16000.0
51.042320990943175,-114.060795407494,16000.0
51.04211147573306,-114.05341435830772,10000.0
51.04218123227126,-114.05587034033263,10000.0
51.042251274675465,-114.05833821143533,10000.0
51.04318104520557,-114.09131101378527,16000.0
51.0432497123594,-114.09375914605639,16000.0
51.04326110319847,-114.09458596568393,16000.0
51.04326519622215,-114.0947557771182,16000.0
51.043111937235345,-114.0888490641711,16000.0
51.04318104520557,-114.09131101378527,16000.0
51.04297329750867,-114.08391559064196,17000.0
51.04304240335644,-114.0863738392572,17000.0
51.043111937235345,-114.0888490641711,17000.0
50.94970411317112,-113.98579335057099,15000.0
50.949700325907855,-113.98580154150456,15000.0
50.949680561687344,-113.98584623735225,15000.0
50.949667522950506,-113.98587747522534,15000.0
50.949654261343646,-113.98590943753247,15000.0
50.94964160473908,-113.98594133417393,15000.0
50.949630343138715,-113.98597142866944,15000.0
50.949614929499845,-113.98601232326142,15000.0
50.94960429191964,-113.98604359590378,15000.0
50.94959216727114,-113.98608128880372,15000.0
50.949577188743824,-113.98613008736626,15000.0
50.949564815589255,-113.98617235429545,15000.0
50.949556132528436,-113.98620500105042,15000.0
50.94954467240445,-113.98625223588117,15000.0
50.94953381995888,-113.98629931396373,15000.0
50.949524053672825,-113.98634811086833,15000.0
50.94951624104556,-113.98639072076128,15000.0
50.949509730637295,-113.986429894784,15000.0
50.949502850641814,-113.98647605370758,15000.0
50.94949935574544,-113.9865025594058,15000.0
50.94949437536298,-113.98654160914312,15000.0
50.949488082980736,-113.9865931530517,15000.0
50.94948201770212,-113.98665764893455,15000.0
50.94947702981758,-113.98671022279945,15000.0
50.94947248066846,-113.9867711987818,15000.0
50.9494694459624,-113.98682136695523,15000.0
50.94946814878551,-113.98686981689579,15000.0
50.949467717176354,-113.98694113654255,15000.0
50.949466424459494,-113.98703013332062,15000.0
50.94946556118179,-113.98711723292186,15000.0
50.94946492103754,-113.98721481819572,15000.0
50.94946492891426,-113.98728697737042,15000.0
50.94946424174455,-113.98735835969613,15000.0
50.94946374123157,-113.98760366886367,15000.0
50.949463241102336,-113.98784897802585,15000.0
50.949462739559024,-113.9880942886062,15000.0
50.94946223750038,-113.98833959775826,15000.0
50.94946173492465,-113.98858488840418,15000.0
50.949461231833794,-113.98883017904488,15000.0
50.94946072822791,-113.98907547110355,15000.0
50.94946022410677,-113.98932076173385,15000.0
50.94945971776498,-113.98956708840919,15000.0
50.94945921090375,-113.98981341507927,15000.0
50.94945870262394,-113.99005974174428,15000.0
50.94945819472367,-113.99030606840371,15000.0
50.94945823396731,-113.99055461790005,15000.0
50.949457003980854,-113.99084602424782,15000.0
50.94945641554805,-113.99114274732932,15000.0
